id,age,death_date,age_standard_deviation,age_at_death,latitude,longitude,y_haplogroup,mtdna_haplogroup
HG03040,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG03045,0,2023,0,..,13.25,-16.316667,..,..
NA18853,0,2023,0,..,7.396389,3.916667,..,..
NA18856,0,2023,0,..,7.396389,3.916667,..,..
HG02353,0,2023,0,..,22,100.8,..,..
HG02355,0,2023,0,..,22,100.8,..,..
NA18968,0,2023,0,..,37.85001,139.001,n/a (female),..
NA18969,0,2023,0,..,37.85001,139.001,n/a (female),..
HG01311,0,2023,0,..,18.406389,-66.063889,..,..
HG01312,0,2023,0,..,18.406389,-66.063889,n/a (female),..
NA20509,0,2023,0,..,40,9,..,..
NA20510,0,2023,0,..,40,9,..,..
NA19982,0,2023,0,..,..,..,..,..
NA19984,0,2023,0,..,..,..,..,..
HG02470,0,2023,0,..,13.17,-59.5525,..,..
HG02471,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG00174,0,2023,0,..,..,..,n/a (female),..
HG00176,0,2023,0,..,..,..,n/a (female),..
HG03376,0,2023,0,..,7.875833,-11.190833,..,..
HG03378,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG00188,0,2023,0,..,..,..,..,..
HG00189,0,2023,0,..,..,..,..,..
HG01102,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG01104,0,2023,0,..,18.406389,-66.063889,..,..
HG01786,0,2023,0,..,..,..,n/a (female),..
HG01789,0,2023,0,..,51.19,0.73,..,..
HG03770,0,2023,0,..,..,..,n/a (female),..
HG03771,0,2023,0,..,..,..,..,..
HG03589,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03593,0,2023,0,..,23.763889,90.388889,..,..
HG01393,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG01395,0,2023,0,..,18.406389,-66.063889,..,..
HG01302,0,2023,0,..,18.406389,-66.063889,..,..
HG01303,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG01500,0,2023,0,..,..,..,..,..
HG01501,0,2023,0,..,..,..,n/a (female),..
HG01842,0,2023,0,..,10.8,106.65,..,..
HG01843,0,2023,0,..,10.8,106.65,n/a (female),..
NA18526,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA18528,0,2023,0,..,39.916667,116.383333,n/a (female),..
HG01396,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG01398,0,2023,0,..,18.406389,-66.063889,..,..
HG03864,0,2023,0,..,..,..,..,..
HG03866,0,2023,0,..,..,..,..,..
HG03862,0,2023,0,..,..,..,n/a (female),..
HG03863,0,2023,0,..,..,..,n/a (female),..
HG03046,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG03048,0,2023,0,..,13.25,-16.316667,..,..
HG02681,0,2023,0,..,31.549722,74.343611,..,..
HG02682,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG01705,0,2023,0,..,42.5,-8.1,..,..
HG01707,0,2023,0,..,42.5,-8.1,n/a (female),..
NA19703,0,2023,0,..,..,..,..,..
NA19704,0,2023,0,..,..,..,n/a (female),..
HG02571,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG02573,0,2023,0,..,13.25,-16.316667,..,..
NA21098,0,2023,0,..,..,..,..,..
NA21099,0,2023,0,..,..,..,..,..
HG00608,0,2023,0,..,..,..,n/a (female),..
HG00610,0,2023,0,..,..,..,..,..
HG02419,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG02420,0,2023,0,..,13.17,-59.5525,..,..
HG02283,0,2023,0,..,13.17,-59.5525,..,..
HG02284,0,2023,0,..,13.17,-59.5525,..,..
HG03873,0,2023,0,..,..,..,n/a (female),..
HG03874,0,2023,0,..,..,..,n/a (female),..
HG02301,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG02304,0,2023,0,..,-12.06,-77.0375,..,..
NA18988,0,2023,0,..,37.85001,139.001,..,..
NA18989,0,2023,0,..,37.85001,139.001,..,..
HG03928,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03931,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG02694,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG02696,0,2023,0,..,31.549722,74.343611,..,..
HG01615,0,2023,0,..,..,..,..,..
HG01617,0,2023,0,..,38,-1.1,..,..
HG00339,0,2023,0,..,..,..,n/a (female),..
HG00341,0,2023,0,..,..,..,..,..
NA18549,0,2023,0,..,39.916667,116.383333,..,..
NA18550,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA20889,0,2023,0,..,..,..,..,..
NA20890,0,2023,0,..,..,..,..,..
HG02020,0,2023,0,..,10.8,106.65,..,..
HG02023,0,2023,0,..,10.8,106.65,..,..
HG02138,0,2023,0,..,10.8,106.65,..,..
HG02139,0,2023,0,..,10.8,106.65,n/a (female),..
HG00321,0,2023,0,..,..,..,..,..
HG00323,0,2023,0,..,..,..,n/a (female),..
NA18876,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18877,0,2023,0,..,7.396389,3.916667,..,..
NA18534,0,2023,0,..,39.916667,116.383333,..,..
NA18535,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA12234,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA12249,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA20754,0,2023,0,..,40,9,..,..
NA20755,0,2023,0,..,40,9,..,..
NA21125,0,2023,0,..,..,..,n/a (female),..
NA21126,0,2023,0,..,..,..,..,..
HG01924,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01926,0,2023,0,..,-12.06,-77.0375,..,..
HG03298,0,2023,0,..,..,..,..,..
HG03300,0,2023,0,..,..,..,n/a (female),..
HG02253,0,2023,0,..,-12.06,-77.0375,..,..
HG02255,0,2023,0,..,13.17,-59.5525,..,..
HG01858,0,2023,0,..,10.8,106.65,n/a (female),..
HG01859,0,2023,0,..,10.8,106.65,n/a (female),..
HG03442,0,2023,0,..,7.875833,-11.190833,..,..
HG03445,0,2023,0,..,7.875833,-11.190833,..,..
HG03729,0,2023,0,..,..,..,..,..
HG03730,0,2023,0,..,..,..,n/a (female),..
NA19225,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA19235,0,2023,0,..,7.396389,3.916667,n/a (female),..
HG03986,0,2023,0,..,..,..,n/a (female),..
HG03989,0,2023,0,..,..,..,n/a (female),..
NA19716,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19717,0,2023,0,..,34.05,-118.25,..,..
HG02445,0,2023,0,..,13.17,-59.5525,..,..
HG02449,0,2023,0,..,13.17,-59.5525,..,..
HG01088,0,2023,0,..,18.406389,-66.063889,..,..
HG01089,0,2023,0,..,18.406389,-66.063889,n/a (female),..
NA19734,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19735,0,2023,0,..,34.05,-118.25,..,..
HG00366,0,2023,0,..,..,..,..,..
HG00367,0,2023,0,..,..,..,n/a (female),..
HG00311,0,2023,0,..,..,..,..,..
HG00313,0,2023,0,..,..,..,n/a (female),..
HG01066,0,2023,0,..,18.406389,-66.063889,..,..
HG01067,0,2023,0,..,18.406389,-66.063889,n/a (female),..
NA19152,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA19153,0,2023,0,..,7.396389,3.916667,..,..
HG02395,0,2023,0,..,22,100.8,..,..
HG02396,0,2023,0,..,22,100.8,..,..
NA18545,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA18546,0,2023,0,..,39.916667,116.383333,..,..
HG03973,0,2023,0,..,..,..,n/a (female),..
HG03974,0,2023,0,..,..,..,..,..
HG01927,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01932,0,2023,0,..,-12.06,-77.0375,..,..
HG02390,0,2023,0,..,22,100.8,..,..
HG02391,0,2023,0,..,22,100.8,..,..
NA19746,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19747,0,2023,0,..,34.05,-118.25,..,..
NA19394,0,2023,0,..,1.3,36.8,..,..
NA19395,0,2023,0,..,1.3,36.8,n/a (female),..
HG03681,0,2023,0,..,..,..,..,..
HG03684,0,2023,0,..,..,..,n/a (female),..
NA06985,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA06986,0,2023,0,..,40.760833,-111.891111,..,..
NA19057,0,2023,0,..,37.85001,139.001,n/a (female),..
NA19058,0,2023,0,..,37.85001,139.001,..,..
HG01862,0,2023,0,..,10.8,106.65,n/a (female),..
HG01863,0,2023,0,..,10.8,106.65,n/a (female),..
HG01527,0,2023,0,..,39,-6,..,..
HG01528,0,2023,0,..,39,-6,n/a (female),..
NA18635,0,2023,0,..,39.916667,116.383333,..,..
NA18636,0,2023,0,..,39.916667,116.383333,..,..
HG02184,0,2023,0,..,22,100.8,n/a (female),..
HG02185,0,2023,0,..,22,100.8,n/a (female),..
NA18541,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA18542,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA07056,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA07347,0,2023,0,..,40.760833,-111.891111,..,..
NA19206,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA19207,0,2023,0,..,7.396389,3.916667,..,..
NA12829,0,2023,0,..,40.760833,-111.891111,..,..
NA12830,0,2023,0,..,40.760833,-111.891111,n/a (female),..
HG04038,0,2023,0,..,..,..,n/a (female),..
HG04039,0,2023,0,..,..,..,..,..
HG00403,0,2023,0,..,..,..,..,..
HG00404,0,2023,0,..,..,..,n/a (female),..
NA20515,0,2023,0,..,40,9,..,..
NA20516,0,2023,0,..,40,9,..,..
HG00232,0,2023,0,..,..,..,n/a (female),..
HG00233,0,2023,0,..,..,..,n/a (female),..
NA21106,0,2023,0,..,..,..,n/a (female),..
NA21107,0,2023,0,..,..,..,..,..
HG03166,0,2023,0,..,..,..,..,..
HG03168,0,2023,0,..,..,..,n/a (female),..
HG01678,0,2023,0,..,41,-1,..,..
HG01679,0,2023,0,..,43.3,-4,n/a (female),..
NA19652,0,2023,0,..,34.05,-118.25,..,..
NA19654,0,2023,0,..,34.05,-118.25,n/a (female),..
NA11919,0,2023,0,..,40.760833,-111.891111,..,..
NA11920,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA18749,0,2023,0,..,39.916667,116.383333,..,..
NA18757,0,2023,0,..,39.916667,116.383333,..,..
HG03765,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG03767,0,2023,0,..,31.549722,74.343611,..,..
HG00551,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG00553,0,2023,0,..,18.406389,-66.063889,..,..
HG00701,0,2023,0,..,..,..,..,..
HG00704,0,2023,0,..,..,..,..,..
HG02878,0,2023,0,..,13.25,-16.316667,..,..
HG02879,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG03642,0,2023,0,..,..,..,n/a (female),..
HG03643,0,2023,0,..,..,..,n/a (female),..
HG04210,0,2023,0,..,..,..,..,..
HG04211,0,2023,0,..,..,..,..,..
HG01951,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01953,0,2023,0,..,-12.06,-77.0375,..,..
NA18972,0,2023,0,..,37.85001,139.001,n/a (female),..
NA18973,0,2023,0,..,37.85001,139.001,n/a (female),..
NA11930,0,2023,0,..,40.760833,-111.891111,..,..
NA11931,0,2023,0,..,40.760833,-111.891111,n/a (female),..
HG00653,0,2023,0,..,..,..,..,..
HG00654,0,2023,0,..,..,..,n/a (female),..
HG00451,0,2023,0,..,..,..,..,..
HG00452,0,2023,0,..,..,..,n/a (female),..
HG03990,0,2023,0,..,..,..,..,..
HG03991,0,2023,0,..,..,..,..,..
NA19055,0,2023,0,..,37.85001,139.001,..,..
NA19056,0,2023,0,..,37.85001,139.001,..,..
HG01990,0,2023,0,..,13.17,-59.5525,..,..
HG01991,0,2023,0,..,-12.06,-77.0375,..,..
HG02271,0,2023,0,..,-12.06,-77.0375,..,..
HG02272,0,2023,0,..,-12.06,-77.0375,n/a (female),..
NA19248,0,2023,0,..,7.396389,3.916667,..,..
NA19256,0,2023,0,..,7.396389,3.916667,..,..
HG01512,0,2023,0,..,43.3,-4,..,..
HG01513,0,2023,0,..,43.3,-4,n/a (female),..
HG01485,0,2023,0,..,6.230833,-75.590556,..,..
HG01486,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01954,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01956,0,2023,0,..,13.17,-59.5525,n/a (female),..
NA12889,0,2023,0,..,40.760833,-111.891111,..,..
NA12890,0,2023,0,..,40.760833,-111.891111,n/a (female),..
HG03871,0,2023,0,..,..,..,..,..
HG03872,0,2023,0,..,..,..,..,..
HG01248,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG01250,0,2023,0,..,6.230833,-75.590556,..,..
HG00463,0,2023,0,..,..,..,..,..
HG00464,0,2023,0,..,..,..,n/a (female),..
HG02155,0,2023,0,..,22,100.8,n/a (female),..
HG02156,0,2023,0,..,22,100.8,n/a (female),..
HG03821,0,2023,0,..,23.763889,90.388889,..,..
HG03823,0,2023,0,..,23.763889,90.388889,n/a (female),..
NA18591,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA18592,0,2023,0,..,39.916667,116.383333,n/a (female),..
HG04061,0,2023,0,..,..,..,..,..
HG04062,0,2023,0,..,..,..,n/a (female),..
HG02223,0,2023,0,..,..,..,n/a (female),..
HG02224,0,2023,0,..,..,..,..,..
HG01060,0,2023,0,..,18.406389,-66.063889,..,..
HG01061,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG00383,0,2023,0,..,..,..,n/a (female),..
HG00384,0,2023,0,..,..,..,n/a (female),..
HG00245,0,2023,0,..,..,..,n/a (female),..
HG00246,0,2023,0,..,..,..,..,..
HG01630,0,2023,0,..,38,-1.1,..,..
HG01631,0,2023,0,..,..,..,..,..
HG03162,0,2023,0,..,..,..,n/a (female),..
HG03163,0,2023,0,..,..,..,..,..
HG01974,0,2023,0,..,-12.06,-77.0375,..,..
HG01976,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG02031,0,2023,0,..,10.8,106.65,n/a (female),..
HG02032,0,2023,0,..,10.8,106.65,..,..
NA20878,0,2023,0,..,..,..,n/a (female),..
NA20881,0,2023,0,..,..,..,n/a (female),..
HG00554,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG00556,0,2023,0,..,..,..,..,..
HG01378,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01383,0,2023,0,..,6.230833,-75.590556,..,..
HG02790,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG02792,0,2023,0,..,31.549722,74.343611,..,..
NA19171,0,2023,0,..,7.396389,3.916667,..,..
NA19172,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18940,0,2023,0,..,37.85001,139.001,..,..
NA18941,0,2023,0,..,37.85001,139.001,n/a (female),..
HG01992,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01997,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG02235,0,2023,0,..,..,..,n/a (female),..
HG02236,0,2023,0,..,..,..,..,..
NA19756,0,2023,0,..,34.05,-118.25,..,..
NA19758,0,2023,0,..,34.05,-118.25,n/a (female),..
HG01942,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01944,0,2023,0,..,-12.06,-77.0375,..,..
HG00632,0,2023,0,..,..,..,n/a (female),..
HG00634,0,2023,0,..,..,..,..,..
HG00326,0,2023,0,..,..,..,n/a (female),..
HG00327,0,2023,0,..,..,..,n/a (female),..
HG02484,0,2023,0,..,13.17,-59.5525,..,..
HG02485,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG03202,0,2023,0,..,..,..,..,..
HG03209,0,2023,0,..,7.875833,-11.190833,..,..
HG01390,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01392,0,2023,0,..,18.406389,-66.063889,..,..
NA20126,0,2023,0,..,..,..,..,..
NA20127,0,2023,0,..,..,..,n/a (female),..
NA20318,0,2023,0,..,..,..,..,..
NA20320,0,2023,0,..,..,..,n/a (female),..
HG00533,0,2023,0,..,..,..,..,..
HG00534,0,2023,0,..,..,..,n/a (female),..
NA18858,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18861,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA19003,0,2023,0,..,37.85001,139.001,n/a (female),..
NA19004,0,2023,0,..,37.85001,139.001,..,..
HG04189,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04194,0,2023,0,..,23.763889,90.388889,..,..
HG00101,0,2023,0,..,..,..,..,..
HG00102,0,2023,0,..,..,..,n/a (female),..
HG02476,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG02477,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG02772,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG02774,0,2023,0,..,31.549722,74.343611,..,..
HG00264,0,2023,0,..,..,..,..,..
HG00265,0,2023,0,..,..,..,..,..
NA20798,0,2023,0,..,40,9,..,..
NA20799,0,2023,0,..,40,9,n/a (female),..
NA20519,0,2023,0,..,40,9,..,..
NA20520,0,2023,0,..,40,9,..,..
NA19663,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19664,0,2023,0,..,34.05,-118.25,..,..
NA19916,0,2023,0,..,..,..,..,..
NA19917,0,2023,0,..,..,..,n/a (female),..
NA20792,0,2023,0,..,40,9,..,..
NA20795,0,2023,0,..,40,9,n/a (female),..
HG03619,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG03624,0,2023,0,..,31.549722,74.343611,..,..
HG02017,0,2023,0,..,10.8,106.65,..,..
HG02019,0,2023,0,..,10.8,106.65,n/a (female),..
NA12842,0,2023,0,..,40.760833,-111.891111,..,..
NA12843,0,2023,0,..,40.760833,-111.891111,n/a (female),..
HG02512,0,2023,0,..,10.8,106.65,..,..
HG02513,0,2023,0,..,10.8,106.65,n/a (female),..
HG02787,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG02789,0,2023,0,..,31.549722,74.343611,..,..
NA18562,0,2023,0,..,39.916667,116.383333,..,..
NA18563,0,2023,0,..,39.916667,116.383333,..,..
HG00422,0,2023,0,..,..,..,n/a (female),..
HG00428,0,2023,0,..,..,..,n/a (female),..
HG04171,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04173,0,2023,0,..,23.763889,90.388889,..,..
HG03455,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03457,0,2023,0,..,7.875833,-11.190833,..,..
NA19439,0,2023,0,..,1.3,36.8,n/a (female),..
NA19440,0,2023,0,..,1.3,36.8,n/a (female),..
HG00472,0,2023,0,..,..,..,..,..
HG00473,0,2023,0,..,..,..,n/a (female),..
NA18948,0,2023,0,..,37.85001,139.001,..,..
NA18949,0,2023,0,..,37.85001,139.001,n/a (female),..
HG00306,0,2023,0,..,..,..,n/a (female),..
HG00308,0,2023,0,..,..,..,..,..
NA18915,0,2023,0,..,7.396389,3.916667,..,..
NA18916,0,2023,0,..,7.396389,3.916667,n/a (female),..
HG03343,0,2023,0,..,..,..,..,..
HG03351,0,2023,0,..,..,..,n/a (female),..
NA18558,0,2023,0,..,39.916667,116.383333,..,..
NA18559,0,2023,0,..,39.916667,116.383333,..,..
HG00125,0,2023,0,..,..,..,n/a (female),..
HG00126,0,2023,0,..,51.19,0.73,..,..
HG03159,0,2023,0,..,..,..,n/a (female),..
HG03160,0,2023,0,..,..,..,..,..
HG00851,0,2023,0,..,22,100.8,n/a (female),..
HG00864,0,2023,0,..,22,100.8,n/a (female),..
NA21089,0,2023,0,..,..,..,n/a (female),..
NA21090,0,2023,0,..,..,..,..,..
HG00324,0,2023,0,..,..,..,n/a (female),..
HG00325,0,2023,0,..,..,..,..,..
HG04216,0,2023,0,..,..,..,n/a (female),..
HG04219,0,2023,0,..,..,..,..,..
NA18613,0,2023,0,..,39.916667,116.383333,..,..
NA18614,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA12044,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA12045,0,2023,0,..,40.760833,-111.891111,..,..
HG01816,0,2023,0,..,22,100.8,..,..
HG01817,0,2023,0,..,22,100.8,n/a (female),..
HG02716,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG02721,0,2023,0,..,13.25,-16.316667,..,..
NA19079,0,2023,0,..,37.85001,139.001,..,..
NA19080,0,2023,0,..,37.85001,139.001,n/a (female),..
HG02494,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG02496,0,2023,0,..,13.17,-59.5525,..,..
HG02238,0,2023,0,..,39.9,-4,..,..
HG02239,0,2023,0,..,39.9,-4,n/a (female),..
NA07000,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA07037,0,2023,0,..,40.760833,-111.891111,n/a (female),..
HG01675,0,2023,0,..,41,-1,..,..
HG01676,0,2023,0,..,41,-1,n/a (female),..
NA20356,0,2023,0,..,..,..,..,..
NA20357,0,2023,0,..,..,..,n/a (female),..
NA19728,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19729,0,2023,0,..,34.05,-118.25,..,..
NA21120,0,2023,0,..,..,..,n/a (female),..
NA21122,0,2023,0,..,..,..,n/a (female),..
NA19401,0,2023,0,..,1.3,36.8,n/a (female),..
NA19403,0,2023,0,..,1.3,36.8,n/a (female),..
HG00596,0,2023,0,..,..,..,n/a (female),..
HG00598,0,2023,0,..,..,..,..,..
HG01775,0,2023,0,..,..,..,..,..
HG01776,0,2023,0,..,..,..,n/a (female),..
HG03692,0,2023,0,..,..,..,n/a (female),..
HG03693,0,2023,0,..,..,..,..,..
NA20787,0,2023,0,..,40,9,..,..
NA20790,0,2023,0,..,40,9,n/a (female),..
HG02769,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG02771,0,2023,0,..,13.25,-16.316667,..,..
NA06989,0,2023,0,..,40.760833,-111.891111,n/a (female),..
NA06994,0,2023,0,..,40.760833,-111.891111,..,..
HG03012,0,2023,0,..,23.763889,90.388889,..,..
HG03015,0,2023,0,..,31.549722,74.343611,..,..
HG01069,0,2023,0,..,18.406389,-66.063889,..,..
HG01070,0,2023,0,..,18.406389,-66.063889,n/a (female),..
HG04146,0,2023,0,..,23.763889,90.388889,..,..
HG04152,0,2023,0,..,23.763889,90.388889,..,..
HG01988,0,2023,0,..,13.17,-59.5525,..,..
HG01989,0,2023,0,..,13.17,-59.5525,n/a (female),..
NA20351,0,2023,0,..,..,..,..,..
NA20355,0,2023,0,..,..,..,n/a (female),..
NA20542,0,2023,0,..,40,9,n/a (female),..
NA20543,0,2023,0,..,40,9,..,..
NA18505,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18507,0,2023,0,..,7.396389,3.916667,..,..
HG00590,0,2023,0,..,..,..,n/a (female),..
HG00592,0,2023,0,..,..,..,..,..
HG00330,0,2023,0,..,..,..,n/a (female),..
HG00331,0,2023,0,..,..,..,n/a (female),..
HG02756,0,2023,0,..,13.25,-16.316667,..,..
HG02757,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG00315,0,2023,0,..,..,..,n/a (female),..
HG00318,0,2023,0,..,..,..,n/a (female),..
HG02256,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG02259,0,2023,0,..,-12.06,-77.0375,..,..
HG01455,0,2023,0,..,6.230833,-75.590556,..,..
HG01456,0,2023,0,..,6.230833,-75.590556,n/a (female),..
NA18615,0,2023,0,..,39.916667,116.383333,n/a (female),..
NA18616,0,2023,0,..,39.916667,116.383333,n/a (female),..
HG01176,0,2023,0,..,18.406389,-66.063889,..,..
HG01177,0,2023,0,..,18.406389,-66.063889,n/a (female),..
NA19782,0,2023,0,..,34.05,-118.25,n/a (female),..
NA19783,0,2023,0,..,34.05,-118.25,..,..
NA20818,0,2023,0,..,40,9,n/a (female),..
NA20819,0,2023,0,..,40,9,n/a (female),..
HG03644,0,2023,0,..,..,..,..,..
HG03645,0,2023,0,..,..,..,n/a (female),..
NA19236,0,2023,0,..,7.396389,3.916667,..,..
NA19238,0,2023,0,..,7.396389,3.916667,n/a (female),..
HG01612,0,2023,0,..,..,..,n/a (female),..
HG01613,0,2023,0,..,..,..,n/a (female),..
HG00373,0,2023,0,..,..,..,n/a (female),..
HG00375,0,2023,0,..,..,..,..,..
HG00379,0,2023,0,..,..,..,n/a (female),..
HG00380,0,2023,0,..,..,..,n/a (female),..
HG02102,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG02104,0,2023,0,..,-12.06,-77.0375,..,..
HG01936,0,2023,0,..,-12.06,-77.0375,n/a (female),..
HG01938,0,2023,0,..,-12.06,-77.0375,..,..
NA20911,0,2023,0,..,..,..,..,..
NA21086,0,2023,0,..,..,..,n/a (female),..
HG01465,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01468,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG02144,0,2023,0,..,13.17,-59.5525,n/a (female),..
HG02146,0,2023,0,..,-12.06,-77.0375,..,..
NA19446,0,2023,0,..,1.3,36.8,n/a (female),..
NA19448,0,2023,0,..,1.3,36.8,..,..
NA21102,0,2023,0,..,..,..,n/a (female),..
NA21103,0,2023,0,..,..,..,n/a (female),..
HG03049,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG03052,0,2023,0,..,7.875833,-11.190833,n/a (female),..
NA18511,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18516,0,2023,0,..,7.396389,3.916667,..,..
NA20359,0,2023,0,..,..,..,n/a (female),..
NA20362,0,2023,0,..,..,..,..,..
HG00620,0,2023,0,..,..,..,n/a (female),..
HG00622,0,2023,0,..,..,..,..,..
NA18878,0,2023,0,..,7.396389,3.916667,n/a (female),..
NA18879,0,2023,0,..,7.396389,3.916667,..,..
HG02409,0,2023,0,..,22,100.8,..,..
HG02410,0,2023,0,..,22,100.8,..,..
NA20513,0,2023,0,..,40,9,..,..
NA20514,0,2023,0,..,40,9,n/a (female),..
HG00364,0,2023,0,..,..,..,n/a (female),..
HG00365,0,2023,0,..,..,..,n/a (female),..
HG01257,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01259,0,2023,0,..,6.230833,-75.590556,..,..
NA20908,0,2023,0,..,..,..,n/a (female),..
NA20910,0,2023,0,..,..,..,n/a (female),..
HG04023,0,2023,0,..,..,..,..,..
HG04025,0,2023,0,..,..,..,n/a (female),..
HG03760,0,2023,0,..,..,..,n/a (female),..
HG03762,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG03652,0,2023,0,..,31.549722,74.343611,..,..
HG03653,0,2023,0,..,31.549722,74.343611,n/a (female),..
HG00731,0,2023,0,..,18.406389,-66.063889,..,..
HG00732,0,2023,0,..,18.406389,-66.063889,n/a (female),..
NA18603,0,2023,0,..,39.916667,116.383333,..,..
NA18605,0,2023,0,..,39.916667,116.383333,..,..
HG03485,0,2023,0,..,7.875833,-11.190833,n/a (female),..
HG03488,0,2023,0,..,31.549722,74.343611,n/a (female),..
NA20868,0,2023,0,..,..,..,n/a (female),..
NA20869,0,2023,0,..,..,..,n/a (female),..
HG00698,0,2023,0,..,..,..,..,..
HG00699,0,2023,0,..,..,..,n/a (female),..
NA19320,0,2023,0,..,1.3,36.8,n/a (female),..
NA19321,0,2023,0,..,1.3,36.8,n/a (female),..
HG01444,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG01447,0,2023,0,..,6.230833,-75.590556,n/a (female),..
HG03175,0,2023,0,..,..,..,..,..
HG03189,0,2023,0,..,..,..,n/a (female),..
HG03259,0,2023,0,..,13.25,-16.316667,n/a (female),..
HG03265,0,2023,0,..,..,..,..,..
